id,zh-CN,en-US,ja-JP,ko-KR,zh-TW,src_table
StorySetChapter.1013.1,#13,#13,#13,#13,#13,StorySetChapter.json
StorySetChapter.1014.1,#14,#14,#14,#14,#14,StorySetChapter.json
StorySetChapter.1015.1,#15,#15,#15,#15,#15,StorySetChapter.json
StorySetChapter.1016.1,#16,#16,#16,#16,#16,StorySetChapter.json
StorySetChapter.1017.1,#17,#17,#17,#17,#17,StorySetChapter.json
StorySetSection.100101.1,第一话,Act One,第1話,제1화,第一話,StorySetSection.json
StorySetSection.100102.1,第二话,Act Two,第2話,제2화,第二話,StorySetSection.json
StorySetSection.100103.1,第三话,Act Three,第3話,제3화,第三話,StorySetSection.json
StorySetSection.100204.1,第四话,Act Four,第4話,제4화,第四話,StorySetSection.json
TowerDefenseLevel.1101.1,保卫战教程 I,Defense Tutorial Ⅰ,チュートリアルⅠ,디펜스 튜토리얼 I,保衛戰教學 I,TowerDefenseLevel.json
TowerDefenseLevel.1102.1,保卫战教程 II,Defense Tutorial Ⅱ,チュートリアルⅡ,디펜스 튜토리얼 II,保衛戰教學 Ⅱ,TowerDefenseLevel.json
TowerDefenseLevel.1103.1,林中卫士 I,Guardian in the Forest Ⅰ,森の守護者Ⅰ,숲의 경호원 I,林中衛士 I,TowerDefenseLevel.json
TowerDefenseLevel.1104.1,林中卫士 II,Guardian in the Forest Ⅱ,森の守護者Ⅱ,숲의 경호원 II,林中衛士 Ⅱ,TowerDefenseLevel.json
TowerDefenseLevel.1105.1,林中卫士 III,Guardian in the Forest Ⅲ,森の守護者Ⅲ,숲의 경호원 III,林中衛士 Ⅲ,TowerDefenseLevel.json
TowerDefenseLevel.1106.1,魔潮侵袭 I,Demonic Invasion Ⅰ,迫りくる魔の手Ⅰ,몬스터 타이드 I,魔潮侵襲 I,TowerDefenseLevel.json
TowerDefenseLevel.1107.1,魔潮侵袭 II,Demonic Invasion Ⅱ,迫りくる魔の手Ⅱ,몬스터 타이드 II,魔潮侵襲 Ⅱ,TowerDefenseLevel.json
TowerDefenseLevel.1108.1,魔潮侵袭·真格 I,Demonic Invasion: Hunt Ⅰ,迫りくる魔の手・激ムズⅠ,몬스터 타이드·진리 I,魔潮侵襲·真格 I,TowerDefenseLevel.json
TowerDefenseLevel.1109.1,魔潮侵袭·真格 II,Demonic Invasion: Hunt Ⅱ,迫りくる魔の手・激ムズⅡ,몬스터 타이드·진리 II,魔潮侵襲·真格 Ⅱ,TowerDefenseLevel.json
TowerDefenseLevel.1203.1,疏通航道 I,Channel Clearance Ⅰ,航路開通 Ⅰ,항로 개척 I,疏通航道Ⅰ,TowerDefenseLevel.json
TowerDefenseLevel.1204.1,疏通航道 II,Channel Clearance Ⅱ,航路開通 Ⅱ,항로 개척 II,疏通航道Ⅱ,TowerDefenseLevel.json
TowerDefenseLevel.1205.1,疏通航道 III,Channel Clearance Ⅲ,航路開通 Ⅲ,항로 개척 III,疏通航道Ⅲ,TowerDefenseLevel.json
TowerDefenseLevel.1206.1,疏通航道 IV,Channel Clearance Ⅳ,航路開通 Ⅳ,항로 개척 IV,疏通航道Ⅳ,TowerDefenseLevel.json
TowerDefenseLevel.1207.1,暗河激战 I,Dark River Clash Ⅰ,川辺の激戦Ⅰ,지하의 격전 I,暗河激戰Ⅰ,TowerDefenseLevel.json
TowerDefenseLevel.1208.1,暗河激战 II,Dark River Clash Ⅱ,川辺の激戦Ⅱ,지하의 격전 II,暗河激戰Ⅱ,TowerDefenseLevel.json
TowerDefenseLevel.1209.1,暗河激战 III,Dark River Clash Ⅲ,川辺の激戦Ⅲ,지하의 격전 III,暗河激戰Ⅲ,TowerDefenseLevel.json
TowerDefenseLevel.1210.1,暗河激战 IV,Dark River Clash Ⅳ,川辺の激戦Ⅳ,지하의 격전 IV,暗河激戰Ⅳ,TowerDefenseLevel.json
TowerDefenseLevel.1301.1,保卫战教程 Ⅰ,Defense Tutorial Ⅰ,チュートリアルⅠ,디펜스 튜토리얼 Ⅰ,保衛戰教學 Ⅰ,TowerDefenseLevel.json
TowerDefenseLevel.1302.1,保卫战教程 Ⅱ,Defense Tutorial Ⅱ,チュートリアルⅡ,디펜스 튜토리얼 Ⅱ,保衛戰教學 Ⅱ,TowerDefenseLevel.json
TowerDefenseLevel.1303.1,温故知新 Ⅰ,Tactical Retrospect I,のどかな農園Ⅰ,온고지신 Ⅰ,溫故知新 Ⅰ,TowerDefenseLevel.json
TowerDefenseLevel.1304.1,温故知新 Ⅱ,Tactical Retrospect Ⅱ,のどかな農園Ⅱ,온고지신 Ⅱ,溫故知新 Ⅱ,TowerDefenseLevel.json
TowerDefenseLevel.1305.1,郁郁葱葱 Ⅰ,Verdant Veil Ⅰ,はびこる雑草Ⅰ,무성한 초목 Ⅰ,鬱鬱蔥蔥 Ⅰ,TowerDefenseLevel.json
TowerDefenseLevel.1306.1,郁郁葱葱 Ⅱ,Verdant Veil Ⅱ,はびこる雑草Ⅱ,무성한 초목 Ⅱ,鬱鬱蔥蔥 Ⅱ,TowerDefenseLevel.json
TowerDefenseLevel.1307.1,枝蔓丛生 Ⅰ,Tangled Ingress Ⅰ,生い茂る雑草Ⅰ,엉킨 덩굴 Ⅰ,枝蔓叢生 Ⅰ,TowerDefenseLevel.json
TowerDefenseLevel.1308.1,枝蔓丛生 Ⅱ,Tangled Ingress Ⅱ,生い茂る雑草Ⅱ,엉킨 덩굴 Ⅱ,枝蔓叢生 Ⅱ,TowerDefenseLevel.json
TowerDefenseLevel.1309.1,水草丰茂 Ⅰ,Rippling Reeds Ⅰ,水草の群生地Ⅰ,풍성한 수초 Ⅰ,水草豐茂 Ⅰ,TowerDefenseLevel.json
TowerDefenseLevel.1310.1,水草丰茂 Ⅱ,Rippling Reeds Ⅱ,水草の群生地Ⅱ,풍성한 수초 Ⅱ,水草豐茂 Ⅱ,TowerDefenseLevel.json
TowerDefenseLevel.1403.1,炎热荒漠 Ⅰ,Scorching Desert Ⅰ,灼熱の砂漠Ⅰ,불타는 사막 Ⅰ,炎熱荒漠 Ⅰ,TowerDefenseLevel.json
TowerDefenseLevel.1404.1,炎热荒漠 Ⅱ,Scorching Desert Ⅱ,灼熱の砂漠Ⅱ,불타는 사막 Ⅱ,炎熱荒漠 Ⅱ,TowerDefenseLevel.json
TowerDefenseLevel.1405.1,炎热荒漠 Ⅲ,Scorching Desert Ⅲ,灼熱の砂漠Ⅲ,불타는 사막 Ⅲ,炎熱荒漠 Ⅲ,TowerDefenseLevel.json
TowerDefenseLevel.1406.1,炎热荒漠 Ⅳ,Scorching Desert Ⅳ,灼熱の砂漠Ⅳ,불타는 사막 Ⅳ,炎熱荒漠 Ⅳ,TowerDefenseLevel.json
TowerDefenseLevel.1407.1,干枯河道 Ⅰ,Dry Riverbed Ⅰ,枯渇した河道Ⅰ,메마른 물길 Ⅰ,乾枯河道 Ⅰ,TowerDefenseLevel.json
TowerDefenseLevel.1408.1,干枯河道 Ⅱ,Dry Riverbed Ⅱ,枯渇した河道Ⅱ,메마른 물길 Ⅱ,乾枯河道 Ⅱ,TowerDefenseLevel.json
TowerDefenseLevel.1409.1,烈焰对决 Ⅰ,Blazing Showdown Ⅰ,烈火の決戦Ⅰ,불꽃의 대결 Ⅰ,烈焰對決 Ⅰ,TowerDefenseLevel.json
TowerDefenseLevel.1410.1,烈焰对决 Ⅱ,Blazing Showdown Ⅱ,烈火の決戦Ⅱ,불꽃의 대결 Ⅱ,烈焰對決 Ⅱ,TowerDefenseLevel.json
TravelerDuelBossLevel.100100.1,猫临城下,Cat-stle Siege,キャットミーイフユーキャン,캣 앳 더 게이트,貓臨城下,TravelerDuelBossLevel.json
TravelerDuelBossLevel.200100.1,这个女仆不太冷,Maid For You,メイドインサービス,메이드 인 서비스,這位女僕不太冷,TravelerDuelBossLevel.json
TravelerDuelBossLevel.300100.1,书包里的战争,War in the Backpack,自由を求める者,역습의 호타루,書包裡的戰爭,TravelerDuelBossLevel.json
TravelerDuelChallengeAffix.100.1,半自动射击,Semi-auto Fire,半自動射撃,반자동 사격,半自動射擊,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.100201.1,葵牵绊,Sunflower Ties,葵織舞,아오이의 인연,葵牽絆,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.100202.1,隐月·流星,Shrouded Moon: Meteor,隠月・乱星,은월·유성,隱月·流星,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.100203.1,隐月·疾风,Shrouded Moon: Gale,隠月・影法師,은월·질풍,隱月·疾風,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.100204.1,岚纷缠,Entwined Gale,嵐纏刃,폭풍의 뒤엉킴,嵐紛纏,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.100205.1,影舞·叶狂岚,Shadow Dance: Leaf Storm,影舞・障嵐,그림자 춤·광풍의 잎새,影舞·葉狂嵐,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.100206.1,影舞·花镜梦,Shadow Dance: Dream Wanderer,影舞・花鏡,그림자 춤·몽화경,影舞·花鏡夢,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.101.1,光束狙击,Beam Sniper,ビーム狙撃,광선 타격,光束狙擊,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.102.1,火力全开,All Out,火力全開,화력 전개,火力全開,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.103.1,二段光束,Secondary Beam,二段ビーム,2단 빔,二段光束,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.110.1,全自动射击,Full-auto Fire,全自動射撃,전자동 사격,全自動射擊,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.114.1,弹幕增幅,Barrage Amplification,弾幕増加,탄막 증폭,彈雨增幅,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.115.1,魔神之眼,Eye of the Demon Lord,魔神の目,마신의 눈,魔神之眼,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.116.1,攻击提升·小,ATK Increase: Lesser,攻撃力上昇・小,공격 증가·소,攻擊力提升·小,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.117.1,攻击提升·中,ATK Increase: Medium,攻撃力上昇・中,공격 증가·중,攻擊力提升·中,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.118.1,攻击提升·大,ATK Increase: Greater,攻撃力上昇・大,공격 증가·대,攻擊力提升·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.119.1,生命提升·小,HP Increase: Lesser,HP増加・小,HP 증가·소,生命值提升·小,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.120.1,生命提升·中,HP Increase: Medium,HP増加・中,HP 증가·중,生命值提升·中,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.121.1,生命提升·大,HP Increase: Greater,HP増加・大,HP 증가·대,生命值提升·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.122.1,虚弱·小,Weaken: Lesser,虚弱・小,탈진·소,虛弱·小,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.123.1,虚弱·中,Weaken: Medium,虚弱・中,탈진·중,虛弱·中,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.124.1,虚弱·大,Weaken: Greater,虚弱・大,탈진·대,虛弱·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.125.1,缓足·小,Hamstring: Lesser,萎縮・小,느린 발걸음·소,緩足·小,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.126.1,缓足·中,Hamstring: Medium,萎縮・中,느린 발걸음·중,緩足·中,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.127.1,缓足·大,Hamstring: Greater,萎縮・大,느린 발걸음·대,緩足·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.128.1,缓速冷却·小,Slow Cooldown: Lesser,CD鈍化・小,완속 쿨타임·소,緩速冷卻·小,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.129.1,缓速冷却·中,Slow Cooldown: Medium,CD鈍化・中,완속 쿨타임·중,緩速冷卻·中,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.130.1,缓速冷却·大,Slow Cooldown: Greater,CD鈍化・大,완속 쿨타임·대,緩速冷卻·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.131.1,愈战愈勇·小,Battle Enraged: Lesser,継続強化・小,점입가경·소,越戰越勇·小,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.132.1,愈战愈勇·中,Battle Enraged: Medium,継続強化・中,점입가경·중,越戰越勇·中,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.133.1,愈战愈勇·大,Battle Enraged: Greater,継続強化・大,점입가경·대,越戰越勇·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.200.1,凌空双刃,Aerial Twin Blade,凌空双刃,천공의 양날,凌空雙刃,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.200201.1,万仞·一斩,Omni-Blade: Execution,逃がさない,만 개의 칼날·일참,萬仞·一斬,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.200202.1,万象·狂想,Cosmic: Rhapsody,たくさん遊ぼ,삼라만상·광상곡,萬象·狂想,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.200203.1,追光重剑,Light Hunter,剣投げあそび,빛을 좇는 검,追光重劍,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.200204.1,循环模式,Sustain Mode,楽しさチャージ,순환 모드,循環模式,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.200205.1,节能模式,Eco Mode,遊びの達人,절약 모드,節能模式,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.200206.1,预热模式,Warm-up Mode,ワクワクチャージ,예열 모드,預熱模式,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.201.1,暗夜飞刃,Shadow Flying Blade,暗夜飛刃,어둠의 비도,暗夜飛刃,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.202.1,隐月,Shrouded Moon,隠月,은월,隱月,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.203.1,影舞·花凋,Shadow Dance: Wither,影舞・花凋,그림자 춤·화조,影舞·花凋,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29020101.1,伤害提升·小,DMG Increase: Lesser,ダメージ増加・小,피해 증가·소,傷害提升·小,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29020102.1,伤害提升·中,DMG Increase: Medium,ダメージ増加・中,피해 증가·중,傷害提升·中,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29020103.1,伤害提升·大,DMG Increase: Greater,ダメージ増加・大,피해 증가·대,傷害提升·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29020301.1,护盾·小,Shield: Lesser,バリア・小,보호막 소,護盾·小,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29020302.1,护盾·中,Shield: Medium,バリア・中,보호막 중,護盾·中,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29020303.1,护盾·大,Shield: Greater,バリア・大,보호막 대,護盾·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29020401.1,风之加护,Protection of Wind,風の加護,바람의 가호,風之加護,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29020501.1,致残打击,Crippling Blow,致命的打撃,절명의 일격,致殘打擊,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29020601.1,弱化闪避,Dodge Debuff,回避弱体,약화 회피,弱化閃避,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29020701.1,印记削弱,Mark Fade,霞む刻印,표식 약화,印記削弱·小,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29020702.1,普攻削弱,Auto Attack Nerf,鈍る刃,일반 공격 약화,普攻削弱,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29020703.1,技能削弱,Skill Nerf,冴えぬ技,스킬 약화,技能削弱,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29020801.1,技之易伤,Skill Vulnerability,隙多き一手,스킬 취약,技之易傷,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29020901.1,主控缓技,Main Trekker Delay,渾身の一撃,쿨타임 연장,主控緩技,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29020902.1,主控缓技·大,Main Trekker Delay: Greater,渾身の一撃・大,쿨타임 연장·대,主控緩技·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29021001.1,渴血,Blood Thirst,吸血,피의 갈망,渴血,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29021101.1,生命汲取,Life Drain,渇き,생명 흡수,生命汲取,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29021102.1,生命汲取·大,Life Drain: Greater,渇き・大,생명 흡수·대,生命汲取·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29021201.1,暴击调整,Crit Rate Adjustment,揺らぐ一撃,치명타 조정,暴擊調整,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29021301.1,援护抑制,Support Degen,支援抑制,지원 억제,援護抑制,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29021302.1,援护抑制·大,Support Degen: Greater,支援抑制・大,지원 억제·대,援護抑制·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29021401.1,绝招调整,Charge & Ultimate,必殺の重撃,필살기 조정,絕招調整,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29021501.1,抑制绝招,Ultimate Degen,身を削る秘儀,필살기 억제,抑制絕招,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29021502.1,抑制绝招·大,Ultimate Degen: Greater,身を削る秘儀・大,필살기 억제·대,抑制絕招·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29030201.1,抑制·小,Degen: Lesser,抑制・小,억제·소,抑制·小,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29030202.1,抑制·中,Degen: Medium,抑制・中,억제·중,抑制·中,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29030203.1,抑制·大,Degen: Greater,抑制・大,억제·대,抑制·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29030401.1,战斗专注,Battle Trance,戦闘集中,집중 전투,戰鬥專注,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29030501.1,透支能量,Energy Overdraft,SPの前借り,에너지 적자,透支能量,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29030502.1,透支能量·大,Energy Overdraft: Greater,SPの前借り・大,에너지 적자·대,透支能量·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29030601.1,法力燃烧,Mana Burn,恩恵流失,마력 연소,法力燃燒,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29030602.1,法力燃烧·大,Mana Burn: Greater,恩恵流失・大,마력 연소·대,法力燃燒·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29030701.1,咒缚反击,Cursed Counter,呪縛反撃,저주와 속박의 반격,咒縛反擊,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29030801.1,高危闪避,Perilous Evade,ハイリスク回避,고위험 회피,高風險閃避,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29030901.1,仆从削弱,Minion Downgrade,統率不足,소환물 약화,僕從削弱,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29030903.1,绝招削弱,Ultimate Downgrade,奥義弱体,필살기 약화,絕招削弱,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29031001.1,偏差认知,Cognitive Glitch,認知の偏差,편차 인지,偏差認知,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29031101.1,欺软怕硬,Fair-Weather Fighter,元気いっぱい,강약약강,欺軟怕硬,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29031102.1,欺软怕硬·大,Fair-Weather Fighter: Greater,元気いっぱい・大,강약약강·대,欺軟怕硬·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29031201.1,暴击调整·伤害,Crit Tuning: DMG,会心調整・ダメージ,치명타 조정·피해,暴擊調整·傷害,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29031202.1,暴击调整·几率,Crit Tuning: Rate,会心調整・会心率,치명타 조정·확률,暴擊調整·機率,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29031301.1,功高震主,Spotlight Thief,功績の代償,위태로운 영광,功高震主,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29031401.1,神灵武士·小,Holy Avenger: Lesser,戦士の素質・小,신성한 무사·소,神靈武士·小,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29031402.1,神灵武士·中,Holy Avenger: Medium,戦士の素質・中,신성한 무사·중,神靈武士·中,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29031403.1,神灵武士·大,Holy Avenger: Greater,戦士の素質・大,신성한 무사·대,神靈武士·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29031501.1,加速运转,Quick Cycle,効率重視,가속 운행,加速運轉,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29031601.1,乘胜追击,Victorious Pursuit,どこ行くの,승리의 맹공,乘勝追擊,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29031602.1,乘胜追击·大,Victorious Pursuit: Greater,どこ行くの・大,승리의 맹공·대,乘勝追擊·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29031701.1,光铸铠甲·小,Radiant Carapace: Lesser,不思議な守り・小,성광의 갑옷·소,光鑄鎧甲·小,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29031702.1,光铸铠甲·中,Radiant Carapace: Medium,不思議な守り・中,성광의 갑옷·중,光鑄鎧甲·中,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29031703.1,光铸铠甲·大,Radiant Carapace: Greater,不思議な守り・大,성광의 갑옷·대,光鑄鎧甲·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29031801.1,以身试险,Pain into Power,危険を顧みず,사선의 각오,以身犯險,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29031901.1,残刃饮血,Blade Hunger,命の鼓動,흡혈의 부러진 칼날,殘刃飲血,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29031902.1,饮技止伤,Risky Mend,技癒の加護,기술로 삼킨 고통,飲技止傷,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29040201.1,迟滞·小,Sluggish: Lesser,停滞・小,지체·소,遲滯·小,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29040202.1,迟滞·中,Sluggish: Medium,停滞・中,지체·중,遲滯·中,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29040203.1,迟滞·大,Sluggish: Greater,停滞・大,지체·대,遲滯·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29040401.1,协同作战,Co-op Combat,連携作戦,협동 작전,協同作戰,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29040402.1,单打独斗,Solo Combat,一人で十分,단독 전투,單打獨鬥,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29040501.1,战斗疲惫,Battle Fatigue,戦闘疲弊,전투 피로도,戰鬥疲憊,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29040601.1,愈战愈勇,Battle Enraged,奮起,점입가경,越戰越勇,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29040701.1,节奏紊乱,Disrupted Rhythm,乱れるリズム,리듬 교란,節奏紊亂,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29040702.1,节奏紊乱·大,Disrupted Rhythm: Greater,乱れるリズム・大,리듬 교란·대,節奏紊亂·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29040801.1,逃避代价,Cost of Evasion,逃亡の代償,회피의 대가,逃避代價,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29040901.1,强攻代价,Cost of Assault,強攻の代償,강해지는 대가,強攻代價,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29040902.1,固守待援,Defensive Stand,堅実の戦い,사수 및 지원 대기,固守待援,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29041001.1,正面佯攻,Distraction Tactics,陽動,정면 교란 공격,正面佯攻,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29041201.1,魔神之躯,Demon's Body,魔神の躯,마신의 몸,魔神之軀,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29041202.1,魔神之躯·大,Demon's Body: Greater,魔神の躯・大,마신의 몸·대,魔神之軀·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29041401.1,每况愈下·小,Deterioration: Lesser,ジリ貧・小,상황 악화·소,每況愈下·小,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29041402.1,每况愈下·中,Deterioration: Medium,ジリ貧・中,상황 악화·중,每況愈下·中,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29041403.1,每况愈下·大,Deterioration: Greater,ジリ貧・大,상황 악화·대,每況愈下·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29041501.1,加速运转,Quick Cycle,高回転,가속 운행,加速運轉,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29041601.1,魔神标记,Demon's Mark,魔神の刻印,마신 표식,魔神標記,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29041602.1,魔神标记·大,Demon's Mark: Greater,魔神の刻印・大,마신 표식·대,魔神標記·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29041701.1,魔神之怒·小,Demon's Wrath: Lesser,魔神の怒り・小,마신의 분노·소,魔神之怒·小,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29041702.1,魔神之怒·中,Demon's Wrath: Medium,魔神の怒り・中,마신의 분노·중,魔神之怒·中,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29041703.1,魔神之怒·大,Demon's Wrath: Greater,魔神の怒り・大,마신의 분노·대,魔神之怒·大,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29041901.1,紧急医治,Emergency Healing,緊急治療,긴급 치료,緊急醫治,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.29041902.1,疗愈代价,Cost of Healing,治癒の代価,치유의 대가,療癒代價,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.400101.1,全自动射击,Full-auto Fire,フルバースト,전자동 사격,全自動射擊,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.400102.1,暗黑射线,Dark Ray,空に堕ちる焔,암흑 레이저,暗黑射線,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.400104.1,二段光束,Secondary Beam,ダブルレーザー,2단 빔,二段光束,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.400105.1,愤怒猫猫,Furious Kitty,怒りのネコ神,분노의 고양이,憤怒貓貓,TravelerDuelChallengeAffix.json
TravelerDuelChallengeAffix.400106.1,喵神之眼,Eye of the Meow Lord,ネコ神の眼,야옹신의 눈,喵神之眼,TravelerDuelChallengeAffix.json
TravelerDuelTarget.60000201.1,追梦的游戏宅,Dream-Chasing Gamer,自宅警備ゲーマー,꿈을 좇는 게이머,追夢的遊戲宅,TravelerDuelTarget.json
TravelerDuelTarget.60000202.1,落魄的音乐人,Struggling Musician,社畜系配信者,비운의 뮤지션,落魄的音樂人,TravelerDuelTarget.json
